...1,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
59,149,l2,TRUE,es,f0u,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4839999999999804,2.5018999999761604]",62,exp_g2,5
60,150,l2,TRUE,es,f0u,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.1186999999881095,2.250499999999988]",62,exp_g2,5
61,151,l1,TRUE,es,f0c,0.7884375,lshift,1,NA,lshift,2.1745,1,NA,NA,62,exp_g2,5
62,152,l1,TRUE,es,f0c,0.92128125,rshift,1,NA,rshift,2.2763,1,NA,NA,62,exp_g2,5
63,153,l1,TRUE,es,f0c,0.77825,lshift,1,NA,lshift,2.4563,1,NA,NA,62,exp_g2,5
64,154,l1,TRUE,es,f0c,0.91259375,rshift,1,NA,lshift,2.9861,0,NA,NA,62,exp_g2,5
65,155,l1,TRUE,es,f0c,0.8595,lshift,1,NA,lshift,2.2284,1,NA,NA,62,exp_g2,5
66,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,NA,NA,0,NA,NA,62,exp_g2,5
67,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.1202,1,NA,NA,62,exp_g2,5
68,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,2.4279,1,NA,NA,62,exp_g2,5
69,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,2.6397,1,NA,NA,62,exp_g2,5
70,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,3.0168,1,NA,NA,62,exp_g2,5
1,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.797099999904617,3.888899999976161]",64,exp_g2,6
2,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.2661999999284035,4.0294999999999845]",64,exp_g2,6
3,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""rshift"",""lshift""]","[1.5463999999761882,2.9583999999762227]",64,exp_g2,6
4,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.3582000000476455,2.971200000047702]",64,exp_g2,6
5,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.0434999999999945,2.8091999999285235]",64,exp_g2,6
6,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.3786999999284717,3.210199999928477]",64,exp_g2,6
7,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.563399999976241,2.8248000000716047]",64,exp_g2,6
8,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4440000000000737,2.6866999999284644]",64,exp_g2,6
9,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.0628000000715474,3.301200000047686]",64,exp_g2,6
10,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.03189999997619,2.9586999999285126]",64,exp_g2,6
11,21,l2,TRUE,es,na,0.704021,lshift,1,NA,lshift,2.3075,1,NA,NA,64,exp_g2,6
12,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,2.179,1,NA,NA,64,exp_g2,6
13,23,l2,TRUE,es,na,0.806296,lshift,1,NA,lshift,2.4533,1,NA,NA,64,exp_g2,6
14,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,3.2273,1,NA,NA,64,exp_g2,6
15,25,l2,TRUE,es,na,0.909694,lshift,1,NA,rshift,3.6813,0,NA,NA,64,exp_g2,6
16,26,l2,TRUE,es,na,0.977641,rshift,1,NA,rshift,2.6542,1,NA,NA,64,exp_g2,6
17,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,2.3065,1,NA,NA,64,exp_g2,6
18,28,l2,TRUE,es,na,0.937816,rshift,1,NA,rshift,2.1899,1,NA,NA,64,exp_g2,6
19,29,l2,TRUE,es,na,1.122001,lshift,1,NA,lshift,3.8531,1,NA,NA,64,exp_g2,6
20,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,2.7625,1,NA,NA,64,exp_g2,6
21,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7294999999999732],64,exp_g2,6
22,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5626999999284408],64,exp_g2,6
23,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.288000000000011],64,exp_g2,6
24,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4357000000476887],64,exp_g2,6
25,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5491000000238273],64,exp_g2,6
26,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.4377000000476983,2.367899999976146]",64,exp_g2,6
27,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.6870999999046035,2.7916999999284826]",64,exp_g2,6
28,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.35780000007162],64,exp_g2,6
29,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""rshift"",""lshift"",""rshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift"",""lshift""]","[1.4228999999761527,1.737299999952313,2.3685999999046317,2.8493999999761854,3.324199999928453,3.477299999952322,3.6308999999761795,3.796699999928478,3.9523999999761372,4.11289999997615,4.275899999976161]",64,exp_g2,6
30,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.428099999904589],64,exp_g2,6
31,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.8771000000238018],64,exp_g2,6
32,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7167999999522863],64,exp_g2,6
33,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5636000000238255],64,exp_g2,6
34,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.8684000000953347],64,exp_g2,6
35,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4157999999523554],64,exp_g2,6
36,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.9947,1,NA,NA,64,exp_g2,6
37,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.1695,1,NA,NA,64,exp_g2,6
38,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,2.3274,1,NA,NA,64,exp_g2,6
39,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,1.9023,1,NA,NA,64,exp_g2,6
40,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.1864,1,NA,NA,64,exp_g2,6
41,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.3614,1,NA,NA,64,exp_g2,6
42,102,l2,FALSE,en,na,1.021105,rshift,1,NA,rshift,2.699,1,NA,NA,64,exp_g2,6
43,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,2.3238,1,NA,NA,64,exp_g2,6
44,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.8828,1,NA,NA,64,exp_g2,6
45,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.457,1,NA,NA,64,exp_g2,6
46,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,2.7815,1,NA,NA,64,exp_g2,6
47,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.1982,1,NA,NA,64,exp_g2,6
48,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.1623,1,NA,NA,64,exp_g2,6
49,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,1.691,1,NA,NA,64,exp_g2,6
50,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.313,1,NA,NA,64,exp_g2,6
51,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7062000000476019,2.4867000000476764]",64,exp_g2,6
52,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.486499999999978,3.1159999999999854]",64,exp_g2,6
53,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.264899999976194,3.2596999999285003]",64,exp_g2,6
54,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.0103000000715383,2.4806000000238555]",64,exp_g2,6
55,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.434500000000014,2.527399999976126]",64,exp_g2,6
56,146,l2,TRUE,es,f0u,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""lshift"",""rshift""]","[1.3856000000238282,1.8482999999522463,3.0972000000476783]",64,exp_g2,6
57,147,l2,TRUE,es,f0u,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.2672999999522858,2.718899999976145]",64,exp_g2,6
58,148,l2,TRUE,es,f0u,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.2635000000000218,2.1725000000000136]",64,exp_g2,6
59,149,l2,TRUE,es,f0u,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5672000000476487,2.9798000000715206]",64,exp_g2,6
60,150,l2,TRUE,es,f0u,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5576000000238537,2.4735000000000014]",64,exp_g2,6
61,151,l1,TRUE,es,f0c,0.7884375,lshift,1,NA,lshift,2.4934,1,NA,NA,64,exp_g2,6
62,152,l1,TRUE,es,f0c,0.92128125,rshift,1,NA,rshift,2.3626,1,NA,NA,64,exp_g2,6
63,153,l1,TRUE,es,f0c,0.77825,lshift,1,NA,lshift,2.9477,1,NA,NA,64,exp_g2,6
64,154,l1,TRUE,es,f0c,0.91259375,rshift,1,NA,rshift,3.4278,1,NA,NA,64,exp_g2,6
65,155,l1,TRUE,es,f0c,0.8595,lshift,1,NA,lshift,2.316,1,NA,NA,64,exp_g2,6
66,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,rshift,3.7439,1,NA,NA,64,exp_g2,6
67,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.614,1,NA,NA,64,exp_g2,6
68,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,2.8249,1,NA,NA,64,exp_g2,6
69,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,2.7685,1,NA,NA,64,exp_g2,6
70,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,4.1539,1,NA,NA,64,exp_g2,6
29,11,l1,TRUE,es,na,0.944375,lshift,1,NA,rshift,3.217890292,0,NA,NA,65,exp_g1,2
6,12,l1,TRUE,es,na,0.823703,rshift,1,NA,rshift,2.798144125,1,NA,NA,65,exp_g1,2
5,13,l1,TRUE,es,na,1.352093,lshift,1,NA,lshift,2.998631833,1,NA,NA,65,exp_g1,2
11,14,l1,TRUE,es,na,0.788685,rshift,1,NA,rshift,2.366582041,1,NA,NA,65,exp_g1,2
35,15,l1,TRUE,es,na,0.882114,lshift,1,NA,lshift,2.132350708,1,NA,NA,65,exp_g1,2
17,16,l1,TRUE,es,na,1.694902,rshift,1,NA,rshift,2.959787459,1,NA,NA,65,exp_g1,2
26,17,l1,TRUE,es,na,1.328805,lshift,1,NA,lshift,2.69643575,1,NA,NA,65,exp_g1,2
21,18,l1,TRUE,es,na,0.900375,rshift,1,NA,lshift,2.986363959,0,NA,NA,65,exp_g1,2
14,19,l1,TRUE,es,na,1.44153,lshift,1,NA,lshift,2.885078416,1,NA,NA,65,exp_g1,2
20,20,l1,TRUE,es,na,0.99676,rshift,1,NA,rshift,2.496069708,1,NA,NA,65,exp_g1,2
65,21,l2,TRUE,es,na,0.704021,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.4021329999668524, 2.3011028750333935]",65,exp_g1,2
49,22,l2,TRUE,es,na,0.863963,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.4183799580205232, 2.232183458050713]",65,exp_g1,2
67,23,l2,TRUE,es,na,0.806296,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.4335817500250414, 2.4953123750165105]",65,exp_g1,2
46,24,l2,TRUE,es,na,0.817267,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.5290921670384705, 2.2299840840278193]",65,exp_g1,2
58,25,l2,TRUE,es,na,0.909694,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.219341333140619, 2.1818235410610214]",65,exp_g1,2
68,26,l2,TRUE,es,na,0.977641,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.3035295420559123, 2.5152005000272766]",65,exp_g1,2
43,27,l2,TRUE,es,na,0.619246,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.3267213749932125, 1.9446583340177312]",65,exp_g1,2
56,28,l2,TRUE,es,na,0.937816,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.6363327910657972, 2.4273176250280812]",65,exp_g1,2
40,29,l2,TRUE,es,na,1.122001,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.2588738750200719, 2.553305583074689]",65,exp_g1,2
59,30,l2,TRUE,es,na,1.133667,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.2566600840073079, 2.505818459088914]",65,exp_g1,2
13,61,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.596830208,1,NA,NA,65,exp_g1,2
30,62,l1,FALSE,en,na,-,lshift,1,NA,lshift,2.23349075,1,NA,NA,65,exp_g1,2
33,63,l1,FALSE,en,na,0.351376,rshift,1,NA,rshift,1.796138625,1,NA,NA,65,exp_g1,2
9,64,l1,FALSE,en,na,0.428572,lshift,1,NA,lshift,1.923029708,1,NA,NA,65,exp_g1,2
16,65,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.794746875,1,NA,NA,65,exp_g1,2
18,66,l1,FALSE,en,na,0.780001,lshift,1,NA,lshift,2.252674792,1,NA,NA,65,exp_g1,2
8,67,l1,FALSE,en,na,0.950804,rshift,1,NA,rshift,2.236905333,1,NA,NA,65,exp_g1,2
15,68,l1,FALSE,en,na,0.600784,lshift,1,NA,lshift,2.017785916,1,NA,NA,65,exp_g1,2
3,69,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.685138791,1,NA,NA,65,exp_g1,2
12,70,l1,FALSE,en,na,-,lshift,1,NA,lshift,2.053155375,1,NA,NA,65,exp_g1,2
24,71,l1,FALSE,en,na,1.261129,rshift,1,NA,rshift,2.659649375,1,NA,NA,65,exp_g1,2
27,72,l1,FALSE,en,na,0.83156,lshift,1,NA,lshift,2.0631605,1,NA,NA,65,exp_g1,2
19,73,l1,FALSE,en,na,0.877576,rshift,1,NA,rshift,2.188976958,1,NA,NA,65,exp_g1,2
25,74,l1,FALSE,en,na,0.396484,lshift,1,NA,lshift,1.826541583,1,NA,NA,65,exp_g1,2
4,75,l1,FALSE,en,na,0.913493,rshift,1,NA,rshift,2.251358916,1,NA,NA,65,exp_g1,2
53,96,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.3526217921171337],65,exp_g1,2
38,97,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.2291259170742705],65,exp_g1,2
36,98,l2,FALSE,en,na,0.376142,NA,2,None,NA,NA,NA,"['lshift', 'lshift']","[-0.44850095896981657, 1.483769082929939]",65,exp_g1,2
47,99,l2,FALSE,en,na,0.462405,NA,2,None,NA,NA,NA,['lshift'],[1.777187459054403],65,exp_g1,2
69,100,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.3598165420116857],65,exp_g1,2
45,101,l2,FALSE,en,na,0.924484,NA,2,None,NA,NA,NA,['lshift'],[1.218857791973278],65,exp_g1,2
70,102,l2,FALSE,en,na,1.021105,NA,2,None,NA,NA,NA,['lshift'],[1.6608756250934675],65,exp_g1,2
64,103,l2,FALSE,en,na,0.594925,NA,2,None,NA,NA,NA,['lshift'],[1.4788663750514388],65,exp_g1,2
39,104,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.406180875026621],65,exp_g1,2
55,105,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.3936521250288934],65,exp_g1,2
62,106,l2,FALSE,en,na,1.203962,NA,2,None,NA,NA,NA,['lshift'],[1.3110620840452611],65,exp_g1,2
57,107,l2,FALSE,en,na,0.740095,NA,2,None,NA,NA,NA,['lshift'],[1.4665825000265613],65,exp_g1,2
41,108,l2,FALSE,en,na,0.818995,NA,2,None,NA,NA,NA,"['lshift', 'lshift']","[1.3025056249462068, 2.3211351670324802]",65,exp_g1,2
51,109,l2,FALSE,en,na,0.344097,NA,2,None,NA,NA,NA,['lshift'],[1.3207392499316484],65,exp_g1,2
44,110,l2,FALSE,en,na,0.973278,NA,2,None,NA,NA,NA,['lshift'],[1.3950681660789996],65,exp_g1,2
28,131,l1,TRUE,es,f0u,0.7884375,lshift,1,NA,lshift,2.155837625,1,NA,NA,65,exp_g1,2
23,132,l1,TRUE,es,f0u,0.92128125,rshift,1,NA,rshift,2.250381792,1,NA,NA,65,exp_g1,2
22,133,l1,TRUE,es,f0u,0.77825,lshift,1,NA,lshift,2.667171584,1,NA,NA,65,exp_g1,2
7,134,l1,TRUE,es,f0u,0.91259375,rshift,1,NA,lshift,2.567058709,0,NA,NA,65,exp_g1,2
2,135,l1,TRUE,es,f0u,0.8595,lshift,1,NA,lshift,2.234045375,1,NA,NA,65,exp_g1,2
31,136,l1,TRUE,es,f0u,0.974875,rshift,1,NA,rshift,2.865509875,1,NA,NA,65,exp_g1,2
34,137,l1,TRUE,es,f0u,0.635125,lshift,1,NA,lshift,2.0827295,1,NA,NA,65,exp_g1,2
10,138,l1,TRUE,es,f0u,0.9708125,rshift,1,NA,rshift,2.561772208,1,NA,NA,65,exp_g1,2
32,139,l1,TRUE,es,f0u,1.1799375,lshift,1,NA,lshift,2.774440792,1,NA,NA,65,exp_g1,2
1,140,l1,TRUE,es,f0u,1.108625,rshift,1,NA,rshift,2.9927785,1,NA,NA,65,exp_g1,2
63,161,l2,TRUE,es,f0c,0.75509375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.4710103750694543, 2.1672326660482213]",65,exp_g1,2
50,162,l2,TRUE,es,f0c,0.73509375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.4346522920532152, 2.171024167095311]",65,exp_g1,2
66,163,l2,TRUE,es,f0c,1.55846875,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[2.030646041035652, 3.094615082954988]",65,exp_g1,2
54,164,l2,TRUE,es,f0c,0.69834375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.967941208044067, 2.6350085410522297]",65,exp_g1,2
42,165,l2,TRUE,es,f0c,0.825,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.301053083036095, 2.097628957941197]",65,exp_g1,2
37,166,l2,TRUE,es,f0c,1.63628125,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.56891725002788, 3.055687375017442]",65,exp_g1,2
52,167,l2,TRUE,es,f0c,1.025125,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.498667792067863, 2.4538795420667157]",65,exp_g1,2
60,168,l2,TRUE,es,f0c,0.739,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.8782845421228558, 2.189802542096004]",65,exp_g1,2
48,169,l2,TRUE,es,f0c,1.2804375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.8507127499906346, 2.6955040000611916]",65,exp_g1,2
61,170,l2,TRUE,es,f0c,0.82653125,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.3720943329390138, 2.1486593750305474]",65,exp_g1,2
1,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.302900000005934,3.5614000000059605]",67,exp_g2,-1
2,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.485699999988128,4.201000000000022]",67,exp_g2,-1
3,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.2323000000119464,3.167900000005943]",67,exp_g2,-1
4,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.016700000017863,3.281900000005976]",67,exp_g2,-1
5,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7240999999940527,2.8716999999880954]",67,exp_g2,-1
6,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.967199999988111,4.156599999994057]",67,exp_g2,-1
7,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.0526999999880218,3.0040999999940823]",67,exp_g2,-1
8,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""rshift"",""lshift""]","[4.087099999994052,4.9669999999999845]",67,exp_g2,-1
9,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.4349000000058822,3.2810999999940123]",67,exp_g2,-1
10,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.035799999982089,2.9537999999820954]",67,exp_g2,-1
11,21,l2,TRUE,es,na,0.704021,lshift,1,NA,rshift,2.753,0,NA,NA,67,exp_g2,-1
12,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,2.6522,1,NA,NA,67,exp_g2,-1
13,23,l2,TRUE,es,na,0.806296,lshift,1,NA,rshift,2.6194,0,NA,NA,67,exp_g2,-1
14,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,2.8863,1,NA,NA,67,exp_g2,-1
15,25,l2,TRUE,es,na,0.909694,lshift,1,NA,rshift,2.8523,0,NA,NA,67,exp_g2,-1
16,26,l2,TRUE,es,na,0.977641,rshift,1,NA,NA,NA,0,NA,NA,67,exp_g2,-1
17,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,2.5765,1,NA,NA,67,exp_g2,-1
18,28,l2,TRUE,es,na,0.937816,rshift,1,NA,rshift,3.317,1,NA,NA,67,exp_g2,-1
19,29,l2,TRUE,es,na,1.122001,lshift,1,NA,lshift,3.201,1,NA,NA,67,exp_g2,-1
20,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,3.2216,1,NA,NA,67,exp_g2,-1
21,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.6866999999880363],67,exp_g2,-1
22,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.092400000006023],67,exp_g2,-1
23,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2382999999820754],67,exp_g2,-1
24,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.5055000000000973],67,exp_g2,-1
25,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.8996000000238382],67,exp_g2,-1
26,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2051999999880536],67,exp_g2,-1
27,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.117200000017874],67,exp_g2,-1
28,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.8555999999940695],67,exp_g2,-1
29,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9700999999940905],67,exp_g2,-1
30,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2068000000118673],67,exp_g2,-1
31,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""lshift""]",[4.2654999999999745],67,exp_g2,-1
32,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2511000000238255],67,exp_g2,-1
33,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9188000000119132],67,exp_g2,-1
34,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2502999999821327],67,exp_g2,-1
35,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.103400000005877],67,exp_g2,-1
36,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.1349,1,NA,NA,67,exp_g2,-1
37,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.849,1,NA,NA,67,exp_g2,-1
38,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,2.2273,1,NA,NA,67,exp_g2,-1
39,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,1.9751,1,NA,NA,67,exp_g2,-1
40,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.7693,1,NA,NA,67,exp_g2,-1
41,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.6518,1,NA,NA,67,exp_g2,-1
42,102,l2,FALSE,en,na,1.021105,rshift,1,NA,rshift,2.9522,1,NA,NA,67,exp_g2,-1
43,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,2.6326,1,NA,NA,67,exp_g2,-1
44,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.1557,1,NA,NA,67,exp_g2,-1
45,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,2.7023,1,NA,NA,67,exp_g2,-1
46,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,2.8905,1,NA,NA,67,exp_g2,-1
47,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.5202,1,NA,NA,67,exp_g2,-1
48,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.5863,1,NA,NA,67,exp_g2,-1
49,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,2.12,1,NA,NA,67,exp_g2,-1
50,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.5811,1,NA,NA,67,exp_g2,-1
51,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7759000000060041,2.5490999999940414]",67,exp_g2,-1
52,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.3165999999939686,2.7094000000058713]",67,exp_g2,-1
53,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.840900000005945,3.364100000023768]",67,exp_g2,-1
54,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""rshift"",""lshift"",""rshift""]","[1.7664000000059445,1.9860999999940532,2.8179999999999836]",67,exp_g2,-1
55,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.552800000011871,4.0399000000059]",67,exp_g2,-1
