participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_key.rt,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,133,l1,t,es,f0u,audio/133.wav,,l1_t_es_f0u_133,,,,,,,image/cellphone.png,image/book.png,cellphone,lshift,lshift,1,2.4687,0,44,44,47,1,1,cellphone,book,cellphone,book,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,071,l1,f,en,na,audio/071.wav,,l1_f_en_na_071,,,,,,,image/wallet.png,image/plane.png,plane,rshift,rshift,1,2.5574,0,45,45,10,1,1,plane,wallet,wallet,plane,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,018,l1,t,es,na,audio/018.wav,,l1_t_es_na_018,,,,,,,image/cups.png,image/napkins.png,napkins,rshift,rshift,1,2.7175,0,46,46,42,1,1,napkins,cups,cups,napkins,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,086,l1,f,sp,na,audio/086.wav,,l1_f_sp_na_086,,,,,,,image/plates.png,image/glasses.png,plates,lshift,lshift,1,2.0101,0,47,47,25,1,1,plates,glasses,plates,glasses,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/mashedpotatoes.png,image/donut.png,donut,rshift,rshift,1,2.0645,0,48,48,16,1,1,donut,mashedpotatoes,mashedpotatoes,donut,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,137,l1,t,es,f0u,audio/137.wav,,l1_t_es_f0u_137,,,,,,,image/jacket.png,image/shirt.png,jacket,lshift,lshift,1,2.1904,0,49,49,51,1,1,jacket,shirt,jacket,shirt,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,132,l1,t,es,f0u,audio/132.wav,,l1_t_es_f0u_132,,,,,,,image/car.png,image/grandma.png,grandma,rshift,rshift,1,2.2591,0,50,50,46,1,1,grandma,car,car,grandma,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,140,l1,t,es,f0u,audio/140.wav,,l1_t_es_f0u_140,,,,,,,image/ring.png,image/bracelet.png,bracelet,rshift,rshift,1,3.2168,0,51,51,54,1,1,bracelet,ring,ring,bracelet,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,063,l1,f,en,na,audio/063.wav,,l1_f_en_na_063,,,,,,,image/woman.png,image/man.png,man,rshift,rshift,1,1.7452,0,52,52,2,1,1,man,woman,woman,man,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,088,l1,f,sp,na,audio/088.wav,,l1_f_sp_na_088,,,,,,,image/book.png,image/cellphone.png,book,lshift,lshift,1,2.0004,0,53,53,27,1,1,book,cellphone,book,cellphone,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,131,l1,t,es,f0u,audio/131.wav,,l1_t_es_f0u_131,,,,,,,image/cat.png,image/flower.png,cat,lshift,lshift,1,2.0444,0,54,54,45,1,1,cat,flower,cat,flower,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5057999999523304,1.9375]",0,0,0,0,1,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.1007000000477092,1.8501000001430725]",1,0,1,0,1,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,124,l2,f,sp,na,audio/124.wav,,l2_f_sp_na_124,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.3230999999046276],0,0,0,28,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,028,l2,t,es,na,audio/028.wav,,l2_t_es_na_028,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.7249000000953743,2.285299999952315]",0,1,1,42,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,099,l2,f,en,na,audio/099.wav,,l2_f_en_na_099,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.100499999999954],0,2,2,3,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,026,l2,t,es,na,audio/026.wav,,l2_t_es_na_026,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.0685000000000286,2.0506000001430493]",0,3,3,40,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,107,l2,f,en,na,audio/107.wav,,l2_f_en_na_107,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.1512999999523004],0,4,4,11,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,130,l2,f,sp,na,audio/130.wav,,l2_f_sp_na_130,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.400900000095362],0,5,5,34,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,117,l2,f,se,na,audio/117.wav,,l2_f_se_na_117,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.6314000000953683],0,6,6,21,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,170,l2,t,es,f0c,audio/170.wav,,l2_t_es_f0c_170,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.849099999904638,2.3845999999045944]",0,7,7,54,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,098,l2,f,en,na,audio/098.wav,,l2_f_en_na_098,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.5436000001431012],0,8,8,2,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,110,l2,f,en,na,audio/110.wav,,l2_f_en_na_110,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.1829000000953442],0,9,9,14,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,168,l2,t,es,f0c,audio/168.wav,,l2_t_es_f0c_168,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.3155999999046344,1.8607999999523486]",0,10,10,52,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,126,l2,f,sp,na,audio/126.wav,,l2_f_sp_na_126,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.5863999998569511],0,11,11,30,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,101,l2,f,en,na,audio/101.wav,,l2_f_en_na_101,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.501599999904613],0,12,12,5,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,030,l2,t,es,na,audio/030.wav,,l2_t_es_na_030,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.3519999999999754,2.3653999998569475]",0,13,13,44,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,120,l2,f,se,na,audio/120.wav,,l2_f_se_na_120,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""lshift""]","[1.0345999999046285,1.5522000000476623,2.668099999904598]",0,14,14,24,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,123,l2,f,sp,na,audio/123.wav,,l2_f_sp_na_123,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift"",""lshift""]","[1.218500000000006,1.416499999999985,2.453700000047661]",0,15,15,27,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,105,l2,f,en,na,audio/105.wav,,l2_f_en_na_105,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.2552999999523422],0,16,16,9,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,112,l2,f,se,na,audio/112.wav,,l2_f_se_na_112,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.3060999999046317],0,17,17,16,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,166,l2,t,es,f0c,audio/166.wav,,l2_t_es_f0c_166,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.3474000000953765,2.75]",0,18,18,50,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,119,l2,f,se,na,audio/119.wav,,l2_f_se_na_119,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.422200000047667,2.405700000047659]",0,19,19,23,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,116,l2,f,se,na,audio/116.wav,,l2_f_se_na_116,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.383400000095321],0,20,20,20,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,109,l2,f,en,na,audio/109.wav,,l2_f_en_na_109,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.8273000001907462],0,21,21,13,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,161,l2,t,es,f0c,audio/161.wav,,l2_t_es_f0c_161,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.484599999904674,2.032799999952317]",0,22,22,45,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,027,l2,t,es,na,audio/027.wav,,l2_t_es_na_027,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.282600000143077,1.837500000000034]",0,23,23,41,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,127,l2,f,sp,na,audio/127.wav,,l2_f_sp_na_127,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.3014000000953274],0,24,24,31,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,111,l2,f,se,na,audio/111.wav,,l2_f_se_na_111,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.6017999999523909,2.251500000000078]",0,25,25,15,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,108,l2,f,en,na,audio/108.wav,,l2_f_en_na_108,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.4825999999046644],0,26,26,12,1,
